date,flag,vessels_fishing,fishing_hours
2014-02-12,NCH,3602,44883.9273611
2014-02-13,NCH,3565,43721.4466667
2014-02-14,NCH,3108,36399.6445833
2014-02-15,NCH,2256,31248.4740278
2014-02-16,NCH,2635,35405.1918056
2014-02-17,NCH,4398,52403.4423611
2014-02-18,NCH,4550,57262.5027778
2014-02-19,NCH,4215,53328.2955556
2014-02-20,NCH,4200,50904.3531944
2014-02-21,NCH,3589,44174.8556944
2014-02-22,NCH,2576,36708.2940278
2014-02-23,NCH,2511,35027.0340278
2014-02-24,NCH,3820,47724.6363889
2014-02-25,NCH,3895,48661.535
2014-02-26,NCH,4354,53718.3456944
2014-02-27,NCH,4228,50570.84375
2014-02-28,NCH,3458,40269.7302778
2014-03-01,NCH,2790,37139.6104167
2014-03-02,NCH,2552,34465.4094444
2014-03-03,NCH,3774,45015.85875
2014-03-04,NCH,3939,48251.99125
2014-03-05,NCH,4454,54174.5575
2014-03-06,NCH,4111,51285.9836111
2014-03-07,NCH,3718,45884.09625
2014-03-08,NCH,2587,37077.6361111
2014-03-09,NCH,2577,36931.545
2014-03-10,NCH,4168,51928.6530556
2014-03-11,NCH,4487,58279.8701389
2014-03-12,NCH,4679,60251.9520833
2014-03-13,NCH,4478,57646.3829167
2014-03-14,NCH,3931,47827.1913889
2014-03-15,NCH,2715,38024.3859722
2014-03-16,NCH,2768,37443.9415278
2014-03-17,NCH,4699,57089.7801389
2014-03-18,NCH,4613,56655.09375
2014-03-19,NCH,4350,53963.1861111
2014-03-20,NCH,4020,48281.4572222
2014-03-21,NCH,3418,39758.5202778
2014-03-22,NCH,2736,36875.1994444
2014-03-23,NCH,3057,38932.4254167
2014-03-24,NCH,4358,49975.145
2014-03-25,NCH,4254,52498.1184722
2014-03-26,NCH,4032,50222.9901389
2014-03-27,NCH,4386,51033.8616667
2014-03-28,NCH,4081,46009.9636111
2014-03-29,NCH,2916,38521.9511111
2014-03-30,NCH,3113,38514.5454167
2014-03-31,NCH,5033,58504.9611111
2014-04-01,NCH,4915,60121.0277778
2014-04-02,NCH,4908,59737.4643056
2014-04-03,NCH,4561,54378.6156944
2014-04-04,NCH,3606,43035.0529167
2014-04-05,NCH,2801,38698.3495833
2014-04-06,NCH,2871,39051.5859722
2014-04-07,NCH,4756,57766.7605556
2014-04-08,NCH,4779,57494.1091667
2014-04-09,NCH,4673,57765.4318056
2014-04-10,NCH,4815,58026.0845833
2014-04-11,NCH,4061,48795.3765278
2014-04-12,NCH,2855,40403.8530556
2014-04-13,NCH,2786,38324.5816667
2014-04-14,NCH,4331,53418.6944444
2014-04-15,NCH,3980,49954.045
2014-04-16,NCH,3782,47971.6219444
2014-04-17,NCH,3303,44625.0891667
2014-04-18,NCH,2500,36594.2925
2014-04-19,NCH,2093,33057.8281944
2014-04-20,NCH,2142,34001.4958333
2014-04-21,NCH,3380,42428.4826389
2014-04-22,NCH,4575,58016.79
2014-04-23,NCH,4636,59598.6725
2014-04-24,NCH,4406,53414.3936111
2014-04-25,NCH,3994,47687.6891667
2014-04-26,NCH,2869,39833.3520833
2014-04-27,NCH,2846,38194.9852778
2014-04-28,NCH,4593,58467.7826389
2014-04-29,NCH,4617,59113.0005556
2014-04-30,NCH,4542,56289.1048611
2014-05-01,NCH,3445,44792.1823611
2014-05-02,NCH,3749,45036.1836111
2014-05-03,NCH,2739,38858.7145833
2014-05-04,NCH,3014,39586.5886111
2014-05-05,NCH,4931,59165.8213889
2014-05-06,NCH,4996,62862.3765278
2014-05-07,NCH,4988,63447.1202778
2014-05-08,NCH,4677,57118.7619444
2014-05-09,NCH,3908,47754.2109722
2014-05-10,NCH,2743,39113.7908333
2014-05-11,NCH,2776,37644.2913889
2014-05-12,NCH,4736,58683.7475
2014-05-13,NCH,4810,60060.1533333
2014-05-14,NCH,4287,53759.7291667
2014-05-15,NCH,4316,54735.7344444
2014-05-16,NCH,3763,48029.7668056
2014-05-17,NCH,2887,43789.7525
2014-05-18,NCH,3145,42940.3091667
2014-05-19,NCH,4968,61993.36625
2014-05-20,NCH,5150,65394.8898611
2014-05-21,NCH,5113,65054.4838889
2014-05-22,NCH,4896,60860.9143056
2014-05-23,NCH,3951,48499.8358333
2014-05-24,NCH,2812,40333.7933333
2014-05-25,NCH,3124,40973.1865278
2014-05-26,NCH,4863,60679.6561111
2014-05-27,NCH,4864,59174.06375
2014-05-28,NCH,4585,57438.7205556
2014-05-29,NCH,4325,53506.6888889
2014-05-30,NCH,3785,45872.0358333
2014-05-31,NCH,2739,39158.8669444
2014-06-01,NCH,3068,40851.7376389
2014-06-02,NCH,4791,58181.3159722
2014-06-03,NCH,4934,62035.4805556
2014-06-04,NCH,5112,62274.6122222
2014-06-05,NCH,4945,58451.6802778
2014-06-06,NCH,4114,51127.54
2014-06-07,NCH,3032,43319.9077778
2014-06-08,NCH,3201,45067.2793056
2014-06-09,NCH,4860,62106.8293056
2014-06-10,NCH,5352,66691.6295833
2014-06-11,NCH,5448,68648.8858333
2014-06-12,NCH,5238,63508.1768056
2014-06-13,NCH,3992,50354.9018056
2014-06-14,NCH,2790,42246.9084722
2014-06-15,NCH,3090,42002.81
2014-06-16,NCH,4545,57671.6895833
2014-06-17,NCH,4460,57299.2283333
2014-06-18,NCH,4800,59966.2375
2014-06-19,NCH,4716,57795.8416667
2014-06-20,NCH,4128,50002.0338889
2014-06-21,NCH,2973,44500.2722222
2014-06-22,NCH,3298,45088.5391667
2014-06-23,NCH,5255,66253.3729167
2014-06-24,NCH,5038,65779.1266667
2014-06-25,NCH,5026,63898.5640278
2014-06-26,NCH,4807,58236.1615278
2014-06-27,NCH,4183,49787.6354167
2014-06-28,NCH,2868,41439.6547222
2014-06-29,NCH,3069,41020.3895833
2014-06-30,NCH,4580,55772.25375
2014-07-01,NCH,5021,60767.4455556
2014-07-02,NCH,5046,65355.0451389
2014-07-03,NCH,4706,60689.7819444
2014-07-04,NCH,3966,48687.99625
2014-07-05,NCH,2631,38694.3591667
2014-07-06,NCH,3055,38637.7013889
2014-07-07,NCH,5200,63260.8827778
2014-07-08,NCH,4939,60802.1305556
2014-07-09,NCH,4375,53704.0654167
2014-07-10,NCH,4358,52821.8427778
2014-07-11,NCH,3813,46513.7973611
2014-07-12,NCH,2767,41295.07875
2014-07-13,NCH,2879,40956.6468056
2014-07-14,NCH,4698,57223.9945833
2014-07-15,NCH,4828,58717.8163889
2014-07-16,NCH,4567,57604.2329167
2014-07-17,NCH,4945,59921.2273611
2014-07-18,NCH,4180,49555.2568056
2014-07-19,NCH,3018,41847.0768056
2014-07-20,NCH,3239,41677.8220833
2014-07-21,NCH,5046,62284.4533333
2014-07-22,NCH,5013,62432.8015278
2014-07-23,NCH,4924,61135.1234722
2014-07-24,NCH,5023,59198.4680556
2014-07-25,NCH,4251,50467.0705556
2014-07-26,NCH,2985,43133.64375
2014-07-27,NCH,3148,39592.3548611
2014-07-28,NCH,4591,55400.5609722
2014-07-29,NCH,4678,57885.6636111
2014-07-30,NCH,4468,54630.8619444
2014-07-31,NCH,4427,53683.1109722
2014-08-01,NCH,3875,44936.1894444
2014-08-02,NCH,2666,37569.2654167
2014-08-03,NCH,2957,38577.6863889
2014-08-04,NCH,4750,59082.0481944
2014-08-05,NCH,5309,63805.8834722
2014-08-06,NCH,4985,61107.3254167
2014-08-07,NCH,4940,59571.8038889
2014-08-08,NCH,4216,50726.5906944
2014-08-09,NCH,2621,39117.625
2014-08-10,NCH,2571,37388.0097222
2014-08-11,NCH,4242,50906.5647222
2014-08-12,NCH,4289,51139.8329167
2014-08-13,NCH,4310,50909.3394444
2014-08-14,NCH,3873,48346.0136111
2014-08-15,NCH,3237,41719.2830556
2014-08-16,NCH,2731,39715.7204167
2014-08-17,NCH,2833,37859.6648611
2014-08-18,NCH,4319,51800.0247222
2014-08-19,NCH,4388,54993.2844444
2014-08-20,NCH,4495,55670.5415278
2014-08-21,NCH,4679,57770.8179167
2014-08-22,NCH,4520,54287.0070833
2014-08-23,NCH,3165,43430.5391667
2014-08-24,NCH,3065,40288.2493056
2014-08-25,NCH,4465,54337.2915278
2014-08-26,NCH,4730,58440.2036111
2014-08-27,NCH,4881,60391.3661111
2014-08-28,NCH,4861,58786.9098611
2014-08-29,NCH,4236,50425.3127778
2014-08-30,NCH,3068,43455.8040278
2014-08-31,NCH,3268,43553.0375
2014-09-01,NCH,4806,58148.9908333
2014-09-02,NCH,4994,62717.8698611
2014-09-03,NCH,5164,64594.2577778
2014-09-04,NCH,5324,65766.02375
2014-09-05,NCH,4771,56867.5004167
2014-09-06,NCH,3358,47182.1243056
2014-09-07,NCH,3338,45221.1247222
2014-09-08,NCH,4904,59804.7225
2014-09-09,NCH,4807,59965.2475
2014-09-10,NCH,4899,61398.5826389
2014-09-11,NCH,4611,60057.7766667
2014-09-12,NCH,4146,50659.0244444
2014-09-13,NCH,2917,41741.9993056
2014-09-14,NCH,3077,42382.7893056
2014-09-15,NCH,4855,58529.645
2014-09-16,NCH,5193,63676.9981944
2014-09-17,NCH,5017,61944.4772222
2014-09-18,NCH,4885,58247.2031944
2014-09-19,NCH,4268,51019.1423611
2014-09-20,NCH,3171,43956.3375
2014-09-21,NCH,3288,42068.1711111
2014-09-22,NCH,4642,54529.0304167
2014-09-23,NCH,4721,54499.7981944
2014-09-24,NCH,4433,53325.4865278
2014-09-25,NCH,4385,51836.8675
2014-09-26,NCH,3673,43662.2048611
2014-09-27,NCH,2771,40175.235
2014-09-28,NCH,3170,41345.58
2014-09-29,NCH,4941,61873.9104167
2014-09-30,NCH,5114,64067.2669444
2014-10-01,NCH,4961,62411.4144444
2014-10-02,NCH,4807,58188.6002778
2014-10-03,NCH,4026,48215.0294444
2014-10-04,NCH,2876,41503.1752778
2014-10-05,NCH,3020,41517.8465278
2014-10-06,NCH,4312,53449.8623611
2014-10-07,NCH,4433,54573.6827778
2014-10-08,NCH,4385,54185.5956944
2014-10-09,NCH,4311,52899.5102778
2014-10-10,NCH,4031,48894.5072222
2014-10-11,NCH,3110,45201.4166667
2014-10-12,NCH,3425,45172.4218056
2014-10-13,NCH,4945,60936.3434722
2014-10-14,NCH,5178,63399.4563889
2014-10-15,NCH,5154,62488.6843056
2014-10-16,NCH,4851,58810.6591667
2014-10-17,NCH,4207,51262.1905556
2014-10-18,NCH,3123,44248.5786111
2014-10-19,NCH,3301,43604.1165278
2014-10-20,NCH,5035,61319.2876389
2014-10-21,NCH,4902,58238.3734722
2014-10-22,NCH,4016,48786.4706944
2014-10-23,NCH,4469,54583.5643056
2014-10-24,NCH,4331,52444.28
2014-10-25,NCH,2988,41863.9452778
2014-10-26,NCH,3002,40934.4204167
2014-10-27,NCH,4692,58629.9094444
2014-10-28,NCH,5037,64189.3777778
2014-10-29,NCH,5506,67878.8201389
2014-10-30,NCH,5331,63252.1794444
2014-10-31,NCH,3726,47172.9802778
2014-11-01,NCH,2949,41996.5645833
2014-11-02,NCH,2808,40206.7326389
2014-11-03,NCH,4436,57025.2295833
2014-11-04,NCH,4623,58267.6319444
2014-11-05,NCH,4622,57693.3102778
2014-11-06,NCH,4240,52694.0806944
2014-11-07,NCH,3462,42944.4440278
2014-11-08,NCH,2677,37912.6340278
2014-11-09,NCH,3154,42644.6697222
2014-11-10,NCH,5203,64296.5043056
2014-11-11,NCH,4888,61676.4895833
2014-11-12,NCH,4520,54430.3873611
2014-11-13,NCH,4134,51497.2447222
2014-11-14,NCH,3874,45042.8358333
2014-11-15,NCH,2999,41612.2595833
2014-11-16,NCH,3280,42557.9023611
2014-11-17,NCH,4944,61627.4472222
2014-11-18,NCH,4942,61694.8993056
2014-11-19,NCH,5155,63630.8604167
2014-11-20,NCH,5154,62216.2080556
2014-11-21,NCH,4270,51398.4848611
2014-11-22,NCH,3004,42276.6779167
2014-11-23,NCH,3061,41540.0995833
2014-11-24,NCH,4861,59830.0686111
2014-11-25,NCH,5066,64745.3173611
2014-11-26,NCH,5166,63960.3348611
2014-11-27,NCH,4955,57744.7034722
2014-11-28,NCH,3630,45818.4231944
2014-11-29,NCH,2983,42765.7811111
2014-11-30,NCH,3081,43068.2977778
2014-12-01,NCH,4517,56266.1048611
2014-12-02,NCH,4360,56121.1166667
2014-12-03,NCH,4553,56295.7938889
2014-12-04,NCH,4753,58006.5351389
2014-12-05,NCH,3770,46694.2788889
2014-12-06,NCH,2746,39358.7881944
2014-12-07,NCH,2665,37609.1294444
2014-12-08,NCH,3587,44277.9306944
2014-12-09,NCH,4037,49843.2283333
2014-12-10,NCH,3587,45788.2979167
2014-12-11,NCH,3716,47417.7545833
2014-12-12,NCH,3644,43084.9136111
2014-12-13,NCH,2747,39556.9997222
2014-12-14,NCH,2882,39176.2691667
2014-12-15,NCH,4638,57064.5872222
2014-12-16,NCH,4361,56603.3594444
2014-12-17,NCH,4129,52962.6595833
2014-12-18,NCH,4280,52257.4256944
2014-12-19,NCH,3741,45405.8820833
2014-12-20,NCH,2825,39855.8276389
2014-12-21,NCH,2711,36428.03125
2014-12-22,NCH,3098,38618.3001389
2014-12-23,NCH,2769,32786.1283333
2014-12-24,NCH,1607,21792.1763889
2014-12-25,NCH,1410,20595.4681944
2014-12-26,NCH,1881,24078.6706944
2014-12-27,NCH,2082,26994.8348611
2014-12-28,NCH,2125,27440.9318056
2014-12-29,NCH,2626,32118.5843056
2014-12-30,NCH,2526,29814.57125
2014-12-31,NCH,1493,20547.5218056
2015-01-01,NCH,1319,19635.1979167
2015-01-02,NCH,2487,28818.1979167
2015-01-03,NCH,2266,29407.6234722
2015-01-04,NCH,2470,33153.9880556
2015-01-05,NCH,3977,48750.77375
2015-01-06,NCH,3709,47740.2470833
2015-01-07,NCH,4046,50223.7706944
2015-01-08,NCH,3814,47012.3188889
2015-01-09,NCH,3435,41148.6130556
2015-01-10,NCH,2420,33643.1404167
2015-01-11,NCH,2440,32307.9531944
2015-01-12,NCH,3725,44103.3616667
2015-01-13,NCH,3935,47912.0713889
2015-01-14,NCH,4215,52740.64
2015-01-15,NCH,3723,43746.2326389
2015-01-16,NCH,3415,40482.5723611
2015-01-17,NCH,2870,38939.6179167
2015-01-18,NCH,3174,41624.7145833
2015-01-19,NCH,4787,58109.4554167
2015-01-20,NCH,4872,60152.1883333
2015-01-21,NCH,4874,61100.6865278
2015-01-22,NCH,4831,56460.7293056
2015-01-23,NCH,3751,44519.8291667
2015-01-24,NCH,2794,38751.6295833
2015-01-25,NCH,3107,42599.3291667
2015-01-26,NCH,4731,57838.5051389
2015-01-27,NCH,4848,60955.3236111
2015-01-28,NCH,4297,50644.15625
2015-01-29,NCH,3811,47394.6872222
2015-01-30,NCH,2901,37202.73625
2015-01-31,NCH,2492,34662.2452778
2015-02-01,NCH,2615,35294.6006944
2015-02-02,NCH,4508,54002.5291667
2015-02-03,NCH,4768,58671.6211111
2015-02-04,NCH,4342,53916.1708333
2015-02-05,NCH,4025,50668.5880556
2015-02-06,NCH,3378,41771.6977778
2015-02-07,NCH,2562,35990.2284722
2015-02-08,NCH,2612,36269.6736111
2015-02-09,NCH,3969,49113.5465278
2015-02-10,NCH,4460,57812.5780556
2015-02-11,NCH,4939,62673.4229167
2015-02-12,NCH,4955,61160.8688889
2015-02-13,NCH,4406,52024.7068056
2015-02-14,NCH,3412,44332.7158333
2015-02-15,NCH,3204,42426.8083333
2015-02-16,NCH,4380,53994.8172222
2015-02-17,NCH,4262,54077.2727778
2015-02-18,NCH,4198,54319.3955556
2015-02-19,NCH,4369,54230.3684722
2015-02-20,NCH,4104,48235.1015278
2015-02-21,NCH,3067,39753.285
2015-02-22,NCH,2661,35056.3752778
2015-02-23,NCH,4046,47462.7273611
2015-02-24,NCH,4270,51542.8718056
2015-02-25,NCH,4557,53133.7834722
2015-02-26,NCH,4841,56410.6901389
2015-02-27,NCH,4251,50842.2933333
2015-02-28,NCH,3116,41059.0834722
2015-03-01,NCH,2889,38836.1822222
2015-03-02,NCH,4864,56275.7083333
2015-03-03,NCH,5317,62001.6331944
2015-03-04,NCH,5447,62093.2061111
2015-03-05,NCH,4748,55894.5898611
2015-03-06,NCH,4270,51408.5679167
2015-03-07,NCH,3127,44063.2494444
2015-03-08,NCH,3250,44494.7177778
2015-03-09,NCH,5661,65468.7154167
2015-03-10,NCH,5816,68912.1506944
2015-03-11,NCH,5831,69202.52625
2015-03-12,NCH,5416,61633.1119444
2015-03-13,NCH,4462,51367.7338889
2015-03-14,NCH,3532,46334.0120833
2015-03-15,NCH,3811,46793.02625
2015-03-16,NCH,5557,63238.6001389
2015-03-17,NCH,6055,70105.0666667
2015-03-18,NCH,6198,72908.7680556
2015-03-19,NCH,5747,67641.1201389
2015-03-20,NCH,4868,54401.6906944
2015-03-21,NCH,3420,44326.0019444
2015-03-22,NCH,3041,40602.7976389
2015-03-23,NCH,5521,63762.7836111
2015-03-24,NCH,5550,66501.3102778
2015-03-25,NCH,5395,61913.4598611
2015-03-26,NCH,5548,62911.9658333
2015-03-27,NCH,5060,57010.8895833
2015-03-28,NCH,3551,45886.0244444
2015-03-29,NCH,3467,43414.0593056
2015-03-30,NCH,5115,59236.2548611
2015-03-31,NCH,4903,56610.2404167
2015-04-01,NCH,4471,52929.9179167
2015-04-02,NCH,4446,54977.6165278
2015-04-03,NCH,3553,47002.9711111
2015-04-04,NCH,3121,43948.3341667
2015-04-05,NCH,3082,43186.4958333
2015-04-06,NCH,4021,50001.4370833
2015-04-07,NCH,4812,57779.6790278
2015-04-08,NCH,5226,65245.5609722
2015-04-09,NCH,5895,71249.18
2015-04-10,NCH,5482,62765.1601389
2015-04-11,NCH,3611,48563.8572222
2015-04-12,NCH,3851,48649.88375
2015-04-13,NCH,6026,72946.9122222
2015-04-14,NCH,6181,76511.8031944
2015-04-15,NCH,6416,78142.5647222
2015-04-16,NCH,6106,72681.3436111
2015-04-17,NCH,5000,57136.5763889
2015-04-18,NCH,3598,48962.8370833
2015-04-19,NCH,3621,47011.2209722
2015-04-20,NCH,5779,69354.6713889
2015-04-21,NCH,5996,73633.6455556
2015-04-22,NCH,6288,76888.1218056
2015-04-23,NCH,6282,73883.9669444
2015-04-24,NCH,5267,60997.6658333
2015-04-25,NCH,3798,50661.9798611
2015-04-26,NCH,3721,47788.2070833
2015-04-27,NCH,5608,66313.1056944
2015-04-28,NCH,5348,64799.5115278
2015-04-29,NCH,5605,65583.2420833
2015-04-30,NCH,5081,58131.4681944
2015-05-01,NCH,3591,47614.1679167
2015-05-02,NCH,3194,43927.5820833
2015-05-03,NCH,3452,45191.6456944
2015-05-04,NCH,5847,69967.3184722
2015-05-05,NCH,5717,68672.8031944
2015-05-06,NCH,5555,68667.9152778
2015-05-07,NCH,5984,68721.4895833
2015-05-08,NCH,4934,57029.8175
2015-05-09,NCH,3257,44988.9891667
2015-05-10,NCH,3675,47155.6333333
2015-05-11,NCH,5563,67112.2913889
2015-05-12,NCH,5782,68729.7609722
2015-05-13,NCH,5726,67922.3301389
2015-05-14,NCH,5157,60518.9302778
2015-05-15,NCH,4128,50740.5079167
2015-05-16,NCH,3214,43775.7970833
2015-05-17,NCH,3445,44940.55
2015-05-18,NCH,5727,68172.9220833
2015-05-19,NCH,5688,68815.6472222
2015-05-20,NCH,5546,68261.7179167
2015-05-21,NCH,5260,61027.8566667
2015-05-22,NCH,4467,51716.4090278
2015-05-23,NCH,3103,43159.10375
2015-05-24,NCH,3479,46176.8465278
2015-05-25,NCH,5627,69158.3701389
2015-05-26,NCH,6133,73914.1977778
2015-05-27,NCH,5738,68792.2661111
2015-05-28,NCH,5454,64070.2393056
2015-05-29,NCH,4965,57678.2466667
2015-05-30,NCH,3492,48390.565
2015-05-31,NCH,3511,46290.4123611
2015-06-01,NCH,5266,64238.8884722
2015-06-02,NCH,5099,63658.6504167
2015-06-03,NCH,5716,71118.12
2015-06-04,NCH,6228,75331.9901389
2015-06-05,NCH,5223,61938.8344444
2015-06-06,NCH,3389,48917.3316667
2015-06-07,NCH,3667,48732.1090278
2015-06-08,NCH,5797,73658.48375
2015-06-09,NCH,5904,74767.3172222
2015-06-10,NCH,6311,77862.8781944
2015-06-11,NCH,5885,71019.8725
2015-06-12,NCH,5160,60361.6908333
2015-06-13,NCH,3531,48734.7161111
2015-06-14,NCH,3538,46679.9055556
2015-06-15,NCH,5888,69593.3109722
2015-06-16,NCH,5907,72580.2290278
2015-06-17,NCH,5519,66720.89375
2015-06-18,NCH,5369,62471.0061111
2015-06-19,NCH,4880,58969.2680556
2015-06-20,NCH,3552,50070.0202778
2015-06-21,NCH,3800,49448.3477778
2015-06-22,NCH,6284,75852.6304167
2015-06-23,NCH,6196,77149.0811111
2015-06-24,NCH,5782,72060.78
2015-06-25,NCH,6149,75106.4794444
2015-06-26,NCH,5130,61897.7431944
2015-06-27,NCH,3530,50712.1522222
2015-06-28,NCH,3821,50909.1993056
2015-06-29,NCH,6007,75230.3554167
2015-06-30,NCH,6206,76715.1904167
2015-07-01,NCH,6029,75335.4941667
2015-07-02,NCH,6025,72416.94875
2015-07-03,NCH,4921,59927.5019444
2015-07-04,NCH,3126,46234.8033333
2015-07-05,NCH,3535,45278.9588889
2015-07-06,NCH,6074,73009.09
2015-07-07,NCH,5952,71303.9270833
2015-07-08,NCH,6044,68330.9375
2015-07-09,NCH,5848,62710.5026389
2015-07-10,NCH,4617,54016.3945833
2015-07-11,NCH,3328,46920.7419444
2015-07-12,NCH,3796,48145.3054167
2015-07-13,NCH,6223,75525.5190278
2015-07-14,NCH,6226,75417.6490278
2015-07-15,NCH,6325,76080.6990278
2015-07-16,NCH,5611,66915.3119444
2015-07-17,NCH,4512,53604.6536111
2015-07-18,NCH,3207,44908.1579167
2015-07-19,NCH,3635,45317.7083333
2015-07-20,NCH,5969,72957.9275
2015-07-21,NCH,6136,75604.9818056
2015-07-22,NCH,6084,75511.8691667
2015-07-23,NCH,5829,69081.4009722
2015-07-24,NCH,4944,57690.3694444
2015-07-25,NCH,3277,45393.5690278
2015-07-26,NCH,3551,46669.5484722
2015-07-27,NCH,5458,66359.3751389
2015-07-28,NCH,5588,69717.6608333
2015-07-29,NCH,5535,69144.3573611
2015-07-30,NCH,5326,66389.3491667
2015-07-31,NCH,4626,57848.4925
2015-08-01,NCH,3385,49914.405
2015-08-02,NCH,3773,51723.2888889
2015-08-03,NCH,5692,70478.5483333
2015-08-04,NCH,5689,70352.6451389
2015-08-05,NCH,5811,71931.7088889
2015-08-06,NCH,6368,74601.5056944
2015-08-07,NCH,5354,63173.4297222
2015-08-08,NCH,3483,50859.5561111
2015-08-09,NCH,3862,51181.1777778
2015-08-10,NCH,6319,75943.9298611
2015-08-11,NCH,6275,77241.7620833
2015-08-12,NCH,5959,72819.6927778
2015-08-13,NCH,5701,67862.7145833
2015-08-14,NCH,4362,52677.0745833
2015-08-15,NCH,3311,45969.2758333
2015-08-16,NCH,3629,48320.6451389
2015-08-17,NCH,5284,64023.4238889
2015-08-18,NCH,5593,69327.7059722
2015-08-19,NCH,5590,69307.0294444
2015-08-20,NCH,5507,67146.4806944
2015-08-21,NCH,4807,58488.5145833
2015-08-22,NCH,3591,50979.3488889
2015-08-23,NCH,3684,49723.6809722
2015-08-24,NCH,4934,60083.7390278
2015-08-25,NCH,5114,61911.8152778
2015-08-26,NCH,5169,64267.9476389
2015-08-27,NCH,5329,64732.24375
2015-08-28,NCH,4834,57629.5994444
2015-08-29,NCH,3463,50838.3944444
2015-08-30,NCH,4004,51946.5088889
2015-08-31,NCH,5654,68443.5954167
2015-09-01,NCH,5348,65861.4129167
2015-09-02,NCH,5383,65981.50875
2015-09-03,NCH,5280,63622.6469444
2015-09-04,NCH,4877,57956.9038889
2015-09-05,NCH,3534,48645.96375
2015-09-06,NCH,3711,48533.2816667
2015-09-07,NCH,5591,68759.7998611
2015-09-08,NCH,5786,71777.0447222
2015-09-09,NCH,5544,67095.0230556
2015-09-10,NCH,5473,68651.2647222
2015-09-11,NCH,5026,57933.4480556
2015-09-12,NCH,3619,48912.5366667
2015-09-13,NCH,3614,46638.3259722
2015-09-14,NCH,5001,58733.7518056
2015-09-15,NCH,4990,60417.6676389
2015-09-16,NCH,5084,64000.3627778
2015-09-17,NCH,5296,63357.595
2015-09-18,NCH,4958,58807.9586111
2015-09-19,NCH,3728,50864.1980556
2015-09-20,NCH,3913,52246.1797222
2015-09-21,NCH,5758,68244.0729167
2015-09-22,NCH,5450,65906.9845833
2015-09-23,NCH,5357,65489.0898611
2015-09-24,NCH,4930,59632.3247222
2015-09-25,NCH,4540,54477.9255556
2015-09-26,NCH,3315,47836.7756944
2015-09-27,NCH,3589,48772.1418056
2015-09-28,NCH,5246,65074.9595833
2015-09-29,NCH,4718,60605.7127778
2015-09-30,NCH,4649,59838.3356944
2015-10-01,NCH,4784,59893.7968056
2015-10-02,NCH,4282,53204.5280556
2015-10-03,NCH,3666,51300.0305556
2015-10-04,NCH,3938,50818.5386111
2015-10-05,NCH,5346,67921.9916667
2015-10-06,NCH,5247,65580.4088889
2015-10-07,NCH,5254,64690.3790278
2015-10-08,NCH,5315,63822.99875
2015-10-09,NCH,4578,55478.0476389
2015-10-10,NCH,3558,49741.0768056
2015-10-11,NCH,3453,46668.7376389
2015-10-12,NCH,5326,66202.6873611
2015-10-13,NCH,5584,68919.2741667
2015-10-14,NCH,5308,67878.2481944
2015-10-15,NCH,5203,64453.0284722
2015-10-16,NCH,4565,55756.7326389
2015-10-17,NCH,3757,54352.4618056
2015-10-18,NCH,4202,54782.5188889
2015-10-19,NCH,6188,79756.9161111
2015-10-20,NCH,5782,75270.0173611
2015-10-21,NCH,5582,71888.2793056
2015-10-22,NCH,4838,61028.19375
2015-10-23,NCH,4383,55866.3129167
2015-10-24,NCH,3404,48599.6130556
2015-10-25,NCH,3435,48658.5719444
2015-10-26,NCH,5625,72347.6127778
2015-10-27,NCH,5571,72576.3465278
2015-10-28,NCH,5362,69985.5802778
2015-10-29,NCH,5215,64100.6709722
2015-10-30,NCH,4333,53303.3476389
2015-10-31,NCH,3173,45554.5697222
2015-11-01,NCH,3283,47524.3859722
2015-11-02,NCH,5095,65620.9534722
2015-11-03,NCH,6152,79860.1102778
2015-11-04,NCH,6614,84019.8369444
2015-11-05,NCH,6215,77587.625
2015-11-06,NCH,5024,63130.82
2015-11-07,NCH,3535,52675.4611111
2015-11-08,NCH,3648,51403.4705556
2015-11-09,NCH,5549,70872.03125
2015-11-10,NCH,5340,68610.7104167
2015-11-11,NCH,5655,71667.7930556
2015-11-12,NCH,5486,67041.9273611
2015-11-13,NCH,4369,53903.8279167
2015-11-14,NCH,3185,46726.7865278
2015-11-15,NCH,3678,50422.9826389
2015-11-16,NCH,5614,70129.1051389
2015-11-17,NCH,5527,70280.8313889
2015-11-18,NCH,5440,69865.2266667
2015-11-19,NCH,5549,68049.0161111
2015-11-20,NCH,4963,59348.7756944
2015-11-21,NCH,3225,46847.8931944
2015-11-22,NCH,3451,47390.73875
2015-11-23,NCH,5692,71083.9425
2015-11-24,NCH,5355,67943.3594444
2015-11-25,NCH,5042,66137.9384722
2015-11-26,NCH,4604,59518.0638889
2015-11-27,NCH,3923,50376.2773611
2015-11-28,NCH,2847,42257.9570833
2015-11-29,NCH,2995,42857.6365278
2015-11-30,NCH,5075,62306.93875
2015-12-01,NCH,5539,69114.9506944
2015-12-02,NCH,5926,74377.2918056
2015-12-03,NCH,5600,71041.5098611
2015-12-04,NCH,4398,54557.1338889
2015-12-05,NCH,2988,43530.0055556
2015-12-06,NCH,3203,45733.8748611
2015-12-07,NCH,5164,66568.4745833
2015-12-08,NCH,4996,66686.1116667
2015-12-09,NCH,5592,71116.7858333
2015-12-10,NCH,4992,62634.7029167
